Customer ID,Recency,Frequency,Monetary,AvgUnitPrice,UniqueItems,AvgQuantPerOrder
12409.0,79,3,11072.67,3.574495412844037,91,50.92660550458716
12410.0,309,2,693.3299999999999,6.335384615384616,26,8.115384615384615
12412.0,75,3,1226.88,2.7137704918032783,43,13.59016393442623
12413.0,67,3,758.1,4.798421052631579,29,7.526315789473684
12414.0,217,3,562.41,8.57,16,16.666666666666668
12415.0,24,21,124914.53,2.9288826815642457,444,108.47765363128492
12417.0,3,9,3649.1,5.337916666666666,158,8.083333333333334
12418.0,113,1,668.58,3.5644117647058824,34,11.970588235294118
12420.0,64,1,600.39,4.707241379310345,29,11.89655172413793
12421.0,16,4,807.04,4.520222222222222,32,10.755555555555556
12422.0,96,3,803.5600000000001,3.26025641025641,39,9.487179487179487
12423.0,1,8,1859.31,2.9135999999999997,97,10.712
12424.0,163,2,1760.96,2.780666666666667,30,24.666666666666668
12425.0,78,1,777.2,2.5644444444444443,36,13.777777777777779
12426.0,195,1,582.73,3.9363333333333332,30,8.6
12427.0,22,3,825.8,4.589032258064516,26,17.193548387096776
12428.0,26,9,7956.46,4.627414965986395,258,12.02721088435374
12429.0,9,4,3750.4,3.6307216494845362,82,16.051546391752577
12430.0,43,1,256.4,6.225454545454546,11,10.636363636363637
12431.0,36,15,6487.45,3.7690254237288134,163,12.364406779661017
12432.0,43,5,5059.32,10.550833333333333,107,16.675925925925927
12433.0,1,7,13375.87,2.1927380952380955,219,26.35952380952381
12434.0,85,2,806.14,3.6726,46,7.88
12435.0,80,2,7829.89,5.479166666666667,31,57.083333333333336
12436.0,100,1,509.01,5.2675,16,13.1875
12437.0,2,18,4951.41,3.9925,119,14.615
12438.0,14,2,2906.85,3.894897959183673,84,12.040816326530612
12441.0,367,1,173.55,3.700909090909091,11,11.0
12442.0,3,1,172.06,3.34,12,15.166666666666666
12444.0,21,5,5005.46,6.32276836158192,138,6.52542372881356
12445.0,22,1,133.4,7.9875,4,15.5
12446.0,58,1,1002.3100000000001,4.277586206896552,58,6.068965517241379
12447.0,243,1,476.49,3.5742307692307693,26,7.3076923076923075
12448.0,44,1,449.45,5.951818181818182,22,11.045454545454545
12449.0,22,4,4067.29,3.694712041884817,118,8.13089005235602
12450.0,156,2,197.88,1.6175,7,16.0
12451.0,11,5,9035.52,2.450084745762712,265,18.573446327683616
12452.0,17,2,430.57,4.485,21,8.409090909090908
12453.0,134,1,707.09,2.393255813953488,43,11.0
12454.0,56,1,3528.34,7.282,15,67.06666666666666
12455.0,73,6,2466.86,3.173333333333334,85,23.211111111111112
12456.0,44,3,3181.04,3.62456,105,13.064
12457.0,66,7,2363.23,5.2720634920634915,53,13.396825396825397
12458.0,71,2,947.4,4.326315789473685,35,13.31578947368421
12461.0,94,2,826.88,4.258857142857143,35,8.2
12462.0,19,2,1189.59,4.689516129032258,51,8.64516129032258
12463.0,53,4,1344.78,3.0434939759036146,65,9.349397590361447
12464.0,10,8,1212.05,11.832758620689654,6,3.8620689655172415
12465.0,17,2,742.1899999999999,2.76,46,10.191489361702128
12468.0,188,2,729.5400000000001,3.5149999999999997,36,9.631578947368421
12471.0,2,30,19824.05,4.300369565217392,150,17.85217391304348
12472.0,32,7,6572.11,2.397669616519174,219,12.23598820058997
12473.0,29,5,3938.5499999999997,8.323928571428572,140,14.517857142857142
12474.0,17,18,7375.79,2.8656603773584903,253,11.431603773584905
12475.0,54,1,723.38,2.941111111111111,36,14.86111111111111
12476.0,16,11,6816.42,4.831030042918456,177,10.334763948497853
12477.0,23,6,13219.74,4.3832,191,12.176666666666666
12478.0,4,1,680.99,4.537777777777778,36,6.555555555555555
12479.0,11,1,527.2,2.6687096774193546,31,12.419354838709678
12480.0,28,4,3281.63,3.1344155844155845,129,11.084415584415584
12481.0,23,10,5596.32,3.4149769585253456,150,15.225806451612904
12483.0,17,8,2484.98,5.198133333333334,46,14.8
12484.0,33,6,4541.72,3.126098265895954,256,6.332369942196531
12488.0,10,3,1298.66,3.7347272727272727,46,9.618181818181819
12489.0,336,1,334.93,5.908,15,7.0
12490.0,5,10,5417.93,2.692857142857143,131,12.506122448979593
12491.0,39,1,460.40000000000003,3.376923076923077,25,10.0
12492.0,63,2,263.21000000000004,3.3475,19,9.6
12493.0,166,2,433.74,4.309090909090909,20,9.409090909090908
12494.0,16,7,1246.1000000000001,3.862207792207792,63,9.181818181818182
12497.0,82,1,1043.1,2.06,14,88.28571428571429
12498.0,21,3,403.70000000000005,4.197826086956522,21,6.913043478260869
12500.0,23,11,4257.82,5.63688524590164,34,43.90163934426229
12501.0,337,1,2169.39,2.4126845637583894,149,11.966442953020135
12502.0,96,5,3723.87,6.425238095238095,102,5.578231292517007
12504.0,18,2,482.04999999999995,9.011111111111111,6,10.0
12506.0,233,1,73.5,3.1956521739130435,23,1.0
12507.0,134,3,1304.81,4.641818181818182,19,41.13636363636363
12508.0,26,2,398.27,1.7204347826086959,57,3.9420289855072466
12509.0,284,1,176.5,5.564285714285715,7,7.857142857142857
12510.0,143,2,982.5699999999999,4.263333333333334,29,10.696969696969697
12512.0,66,2,138.03,2.5794117647058825,31,2.911764705882353
12513.0,113,1,612.29,2.180571428571428,35,13.2
12514.0,267,1,1017.68,3.296862745098039,51,8.627450980392156
12515.0,353,1,383.7,6.78125,16,8.1875
12516.0,78,2,1312.06,2.725769230769231,20,33.65384615384615
12517.0,28,5,2502.84,2.3527464788732395,232,4.827464788732394
12518.0,1,5,2056.89,2.837177419354839,84,10.629032258064516
12519.0,64,1,340.84,2.9911111111111115,17,10.166666666666666
12520.0,79,5,2634.26,3.288421052631579,121,9.467105263157896
12521.0,143,1,599.68,2.995789473684211,38,8.131578947368421
12522.0,39,2,192.72,5.0008333333333335,11,16.166666666666668
12523.0,19,11,1789.77,4.935471698113207,84,8.160377358490566
12524.0,9,8,4485.72,2.9170833333333333,113,25.6875
12526.0,1,3,1316.66,3.3538028169014087,64,8.901408450704226
12527.0,82,3,348.71000000000004,2.9294444444444445,18,13.0
12528.0,9,6,1933.48,5.487934782608695,50,8.217391304347826
12530.0,60,4,1662.28,3.8854545454545453,51,13.833333333333334
12531.0,15,1,125.22,3.8094117647058825,17,2.6470588235294117
12532.0,30,1,349.83000000000004,3.698125,16,9.5625
12534.0,131,1,1089.18,3.035396825396825,63,10.333333333333334
12535.0,92,2,716.35,4.451470588235294,28,6.4411764705882355
12536.0,43,3,12601.830000000002,34.75452107279693,260,10.739463601532567
12538.0,29,1,363.95,3.6433333333333335,21,9.095238095238095
12539.0,22,4,5568.35,4.176520146520147,157,7.571428571428571
12540.0,20,17,13400.24,3.847050209205021,277,13.985355648535565
12541.0,30,3,981.18,3.615769230769231,46,13.076923076923077
12544.0,36,1,372.7,4.106315789473685,19,7.157894736842105
12545.0,75,2,1000.39,4.0238,42,10.46
12546.0,47,2,1161.5,3.199275362318841,59,9.173913043478262
12547.0,198,2,207.79999999999998,7.95,7,16.75
12548.0,166,1,95.19999999999999,6.720000000000001,5,9.8
12550.0,79,1,964.83,3.0903508771929826,57,9.982456140350877
12551.0,358,1,168.0,1.6800000000000002,10,10.0
12552.0,39,2,437.82,9.1155,20,4.4
12553.0,8,10,3692.28,3.1996335078534033,95,10.287958115183246
12556.0,50,2,603.71,2.6623140495867768,100,2.958677685950413
12557.0,16,5,11990.960000000001,2.1766666666666667,15,132.84848484848484
12558.0,8,1,269.96,1.25,11,17.818181818181817
12559.0,311,2,561.71,3.5490476190476192,21,13.476190476190476
12560.0,5,3,2134.01,2.8562857142857143,91,10.571428571428571
12561.0,303,1,238.85,2.964375,16,11.0625
12562.0,8,7,3781.7400000000002,3.188214285714286,99,10.589285714285714
12564.0,261,1,456.9,5.576190476190476,21,6.333333333333333
12565.0,289,1,145.92,2.351111111111111,9,8.88888888888889
12566.0,86,1,351.65,3.903684210526316,19,13.947368421052632
12567.0,23,10,9401.28,3.40847533632287,323,9.652466367713005
12569.0,2,32,4124.69,5.434574468085106,92,9.579787234042554
12571.0,40,2,519.61,1.3205882352941176,31,15.382352941176471
12572.0,9,2,1020.42,4.227833333333334,53,7.533333333333333
12573.0,227,1,160.54000000000002,2.0964285714285715,26,3.0
12574.0,316,1,218.45,5.2,11,5.545454545454546
12576.0,36,5,1315.83,2.4045454545454543,72,10.988636363636363
12577.0,35,3,657.8,1.7950340136054421,137,3.2108843537414966
12578.0,21,2,2794.51,3.157017543859649,111,10.491228070175438
12579.0,78,1,440.42,3.3386206896551722,29,9.827586206896552
12580.0,247,1,415.7,2.6075,24,9.916666666666666
12581.0,40,1,197.71,2.8926666666666665,15,10.733333333333333
12582.0,239,2,511.36,5.2318181818181815,21,13.636363636363637
12583.0,3,15,7281.38,3.103603238866397,115,20.48582995951417
12584.0,4,9,2338.15,7.484375,44,4.333333333333333
12585.0,234,2,2040.1,3.4639080459770115,77,14.701149425287356
12586.0,17,1,196.94000000000003,4.190909090909091,11,7.181818181818182
12587.0,8,1,144.0,11.56,4,12.75
12588.0,39,1,214.89999999999998,9.58,10,5.3
12589.0,29,2,646.68,4.502857142857143,29,8.742857142857142
12590.0,211,2,9864.26,10.54735294117647,68,62.98529411764706
12591.0,317,1,452.84999999999997,3.7807692307692307,26,8.76923076923077
12592.0,92,2,437.6,3.311111111111111,11,16.11111111111111
12593.0,109,3,418.09999999999997,2.6523809523809527,14,9.80952380952381
12594.0,38,10,3338.2200000000003,3.023135593220339,50,15.059322033898304
12596.0,51,2,618.27,4.405555555555556,25,17.555555555555557
12597.0,19,4,3811.22,3.9420873786407764,184,10.854368932038835
12598.0,10,8,3023.08,2.8425757575757578,84,14.878787878787879
12599.0,29,7,1032.58,2.9962903225806454,32,15.419354838709678
12600.0,29,10,2599.04,5.47375,32,12.09375
12601.0,190,5,577.0600000000001,6.511071428571428,21,8.75
12602.0,59,1,153.12,1.9708333333333332,12,13.5
12603.0,22,1,739.1999999999999,9.65,3,21.333333333333332
12604.0,79,2,254.18,2.59125,15,12.5625
12607.0,60,1,1579.51,2.1577227722772276,101,12.158415841584159
12609.0,78,3,1126.85,3.5178333333333334,57,10.8
12610.0,23,5,2099.54,5.024716981132076,85,9.89622641509434
12611.0,52,1,1193.32,2.675076923076923,65,13.015384615384615
12612.0,74,1,704.0400000000001,4.4389473684210525,19,13.789473684210526
12613.0,57,5,3344.38,2.8726143790849674,124,10.745098039215685
12614.0,278,1,315.6,5.61,20,3.8
12615.0,2,4,2291.19,3.0896190476190477,82,13.104761904761904
12616.0,95,2,713.3,3.8203125,25,8.875
12617.0,29,1,355.53,1.903095238095238,39,5.071428571428571
12618.0,22,1,177.31,6.6381818181818195,11,8.727272727272727
12619.0,16,9,3641.24,7.056555555555556,50,37.53333333333333
12620.0,15,3,1339.41,2.1478260869565218,89,12.83695652173913
12621.0,2,20,13689.67,2.8922912205567455,261,15.931477516059957
12622.0,232,1,180.1,5.739090909090909,11,6.2727272727272725
12623.0,276,1,305.1,2.628888888888889,18,10.61111111111111
12624.0,106,2,641.13,3.8721052631578945,36,9.342105263157896
12625.0,212,2,2683.82,2.1713953488372093,73,18.74418604651163
12626.0,23,9,6620.48,2.8210544217687072,232,11.744897959183673
12627.0,11,7,4478.53,2.937913043478261,162,11.965217391304348
12628.0,4,3,786.46,3.591219512195122,34,10.926829268292684
12630.0,10,2,1270.88,4.48640625,60,8.5625
12631.0,57,1,640.5,4.537096774193548,31,7.612903225806452
12633.0,59,4,2163.98,3.211386138613862,73,11.504950495049505
12635.0,90,2,1689.18,2.522079207920792,96,11.603960396039604
12637.0,67,8,6021.9,2.6583076923076923,205,7.697435897435898
12638.0,33,1,671.69,2.56,39,14.794871794871796
12639.0,239,1,486.1,4.918181818181818,22,9.136363636363637
12640.0,24,3,1174.58,5.716981132075472,47,5.867924528301887
12641.0,115,1,185.9,6.964999999999999,10,7.2
12642.0,25,3,1013.26,3.5906382978723403,39,11.74468085106383
12643.0,128,6,3344.64,5.187916666666666,11,75.33333333333333
12644.0,130,1,477.91,2.8045161290322578,31,10.483870967741936
12645.0,34,4,1775.18,2.611095890410959,58,14.849315068493151
12646.0,5,2,1346.97,2.387111111111111,43,19.933333333333334
12647.0,22,12,3722.82,5.4537704918032786,79,11.737704918032787
12648.0,155,1,318.05,3.1723809523809527,21,7.619047619047619
12649.0,107,3,623.51,2.6970967741935485,28,18.903225806451612
12650.0,3,1,314.44,1.9344999999999999,20,12.7
12651.0,335,1,114.0,2.244444444444445,9,8.666666666666666
12652.0,331,1,919.98,2.8972916666666664,48,10.520833333333334
12653.0,149,2,2209.85,2.5909302325581396,37,21.372093023255815
12654.0,11,5,601.98,4.420526315789473,31,6.947368421052632
12656.0,17,5,4051.17,4.4494444444444445,89,13.674603174603174
12657.0,11,4,1643.18,5.044893617021277,35,22.21276595744681
12658.0,19,1,686.05,4.114444444444445,36,8.88888888888889
12659.0,30,1,91.68,5.308,5,21.0
12660.0,11,1,245.1,3.8653846153846154,13,9.76923076923077
12662.0,1,11,3849.78,3.2064782608695652,129,8.947826086956521
12664.0,8,9,4881.88,11.084864864864864,10,32.513513513513516
12665.0,325,1,63.0,6.833333333333333,3,12.333333333333334
12667.0,58,1,620.13,3.624242424242424,33,11.969696969696969
12668.0,12,4,3807.15,3.458509316770187,115,10.149068322981366
12669.0,151,3,2744.0299999999997,13.741386138613862,98,11.03960396039604
12670.0,10,5,2996.05,3.235869565217391,58,15.184782608695652
12672.0,330,1,225.89999999999998,3.79,10,7.8
12673.0,5,2,610.52,2.9283333333333337,42,8.357142857142858
12674.0,39,4,1970.6,3.230602409638554,52,13.650602409638553
12676.0,25,6,1331.39,7.0282222222222215,33,14.88888888888889
12678.0,42,12,17628.46,6.554666666666667,105,66.2
12679.0,59,4,1113.02,4.004166666666666,43,11.541666666666666
12680.0,1,4,880.81,3.9088679245283022,33,8.377358490566039
12681.0,15,22,13787.54,3.1529153605015674,267,11.81191222570533
12682.0,4,31,12288.22,3.7501523809523807,209,10.619047619047619
12683.0,4,15,8476.57,2.719156976744186,177,14.497093023255815
12684.0,8,7,2283.63,2.5359999999999996,61,18.904761904761905
12685.0,28,6,2863.08,3.0710191082802547,117,9.700636942675159
12686.0,372,1,89.14,3.2585714285714285,7,15.285714285714286
12688.0,114,1,4873.8099999999995,4.124736842105263,171,17.707602339181285
12689.0,26,2,1247.61,2.8519444444444444,57,8.722222222222221
12690.0,206,1,389.01,5.5268749999999995,16,6.625
12691.0,28,6,1035.8,5.0359375,21,12.3125
12693.0,127,4,855.91,5.44025641025641,35,6.538461538461538
12694.0,70,2,869.67,3.901621621621622,32,13.756756756756756
12695.0,7,4,582.1,4.785555555555556,23,8.148148148148149
12697.0,29,3,957.59,5.027560975609756,37,12.390243902439025
12700.0,8,4,4939.99,2.6198880597014926,193,11.07089552238806
12701.0,80,2,797.71,3.0907547169811322,50,12.79245283018868
12702.0,20,1,219.0,5.441666666666666,12,4.416666666666667
12703.0,71,1,283.55,2.638095238095238,21,7.809523809523809
12704.0,7,8,2340.84,6.428409090909091,64,11.431818181818182
12705.0,15,9,6868.29,2.8610179640718565,228,11.967065868263473
12707.0,292,1,603.42,3.236666666666667,33,7.757575757575758
12708.0,30,10,2712.91,4.316433121019108,86,8.32484076433121
12709.0,15,15,9736.52,3.3240865384615383,93,18.923076923076923
12710.0,97,3,1149.02,2.718441558441558,75,11.051948051948052
12712.0,29,13,4396.13,6.379924812030075,58,7.984962406015038
12713.0,1,1,848.55,2.503421052631579,38,13.368421052631579
12714.0,9,5,4708.86,2.391891891891892,216,11.849420849420849
12715.0,106,1,353.86,3.401904761904762,20,9.380952380952381
12716.0,4,2,1053.49,2.665797101449275,60,10.26086956521739
12717.0,151,2,1030.98,4.670000000000001,49,9.2
12718.0,71,1,238.25,2.7221052631578946,19,10.68421052631579
12719.0,5,2,644.95,3.644871794871795,34,9.58974358974359
12720.0,3,25,5781.73,2.701581920903955,211,13.19774011299435
12721.0,32,6,2656.13,3.069751552795031,133,12.167701863354038
12722.0,85,4,997.63,3.6201886792452833,50,10.679245283018869
12723.0,4,5,725.07,3.2023188405797103,53,6.2898550724637685
12724.0,5,4,1031.41,3.721132075471698,47,8.39622641509434
12725.0,371,1,427.8,4.104166666666667,24,6.833333333333333
12726.0,28,7,2609.1,2.106693548387097,57,25.346774193548388
12727.0,11,7,3980.7,3.2171223021582733,109,15.093525179856115
12728.0,71,4,836.33,4.669347826086956,38,9.108695652173912
12729.0,114,1,453.01,3.701538461538462,26,8.961538461538462
12731.0,24,12,18895.91,3.346167883211679,109,30.791970802919707
12732.0,180,1,236.26000000000002,3.5225000000000004,12,9.25
12733.0,234,1,383.95,3.372727272727273,22,6.2272727272727275
12734.0,353,1,110.39999999999999,1.185,4,22.0
12735.0,315,2,779.5699999999999,5.416279069767441,38,8.55813953488372
12736.0,333,1,234.0,5.58,4,43.25
12738.0,372,1,155.35,3.95,11,13.454545454545455
12739.0,78,2,1013.04,4.008421052631578,38,12.789473684210526
12740.0,64,1,427.6,2.074074074074074,27,12.666666666666666
12743.0,134,2,546.43,3.038582089552239,114,2.3805970149253732
12744.0,52,7,21279.29,58.33328828828829,178,23.60810810810811
12747.0,2,11,4196.01,4.3678640776699025,42,12.37864077669903
12748.0,1,210,33719.73,2.6557006092254136,1768,5.602262837249782
12749.0,4,5,4090.88,4.999949748743719,160,7.391959798994975
12750.0,129,1,275.88,4.62,15,9.133333333333333
12752.0,81,1,4366.78,2.2941509433962266,53,42.679245283018865
12753.0,23,6,21429.39,2.3373604060913706,132,57.974619289340104
12754.0,236,3,3010.74,1.125079365079365,49,102.87301587301587
12755.0,281,2,3811.95,5.0249999999999995,4,372.75
12756.0,87,1,112.07999999999998,0.7424999999999999,4,36.0
12757.0,16,13,7857.1,11.912641509433962,237,6.474393530997305
12758.0,117,2,2791.59,1.700618556701031,84,22.010309278350515
12759.0,52,3,1531.44,3.2154736842105267,81,9.494736842105263
12762.0,8,2,1898.52,2.736086956521739,62,17.782608695652176
12763.0,138,2,494.08,1.7716666666666667,16,17.555555555555557
12764.0,317,1,1693.88,5.387555555555555,45,8.577777777777778
12766.0,4,7,6989.63,3.070806451612903,205,11.761290322580646
12769.0,239,1,1143.6,4.45625,32,11.125
12770.0,211,1,1351.45,2.625,12,61.916666666666664
12772.0,60,1,892.47,3.7007272727272724,55,10.10909090909091
12775.0,17,5,1386.04,3.880606060606061,47,13.287878787878787
12778.0,20,6,822.23,3.5094,40,16.5
12779.0,38,8,3981.36,3.6543624161073827,88,13.583892617449665
12781.0,64,2,826.74,3.1308,25,26.84
12782.0,5,5,2330.92,3.805436893203883,81,10.54368932038835
12783.0,2,6,2225.91,12.22857142857143,76,7.428571428571429
12784.0,9,2,574.42,2.8015254237288136,54,5.084745762711864
12785.0,364,1,311.95,4.828571428571428,14,9.357142857142858
12787.0,10,3,463.66,3.998,17,13.05
12789.0,65,1,91.85,22.9625,4,1.0
12790.0,192,1,324.92,3.948571428571429,21,7.904761904761905
12791.0,374,1,192.60000000000002,8.425,2,48.5
12792.0,257,1,400.53999999999996,3.5096,25,8.68
12793.0,335,2,545.48,3.91,21,12.291666666666666
12794.0,53,2,860.41,2.077111111111111,43,13.155555555555555
12795.0,19,1,430.48,7.695,14,4.857142857142857
12797.0,366,1,254.03,5.143846153846154,13,9.076923076923077
12798.0,10,3,6977.04,1.0474999999999999,6,657.0
12802.0,187,1,427.58,2.52,25,12.56
12808.0,37,3,483.65000000000003,4.0460714285714285,27,6.714285714285714
12809.0,178,1,489.31,4.4092,25,8.8
12811.0,261,3,514.85,4.12258064516129,27,7.419354838709677
12812.0,45,1,229.64000000000001,2.0686666666666667,15,10.933333333333334
12814.0,102,1,125.92,20.895,2,24.5
12815.0,148,2,1063.46,5.401489361702128,38,8.063829787234043
12816.0,96,2,572.2,8.832758620689654,27,4.413793103448276
12817.0,281,1,166.04,12.0725,4,13.25
12818.0,262,1,1542.08,6.755,14,66.35714285714286
12820.0,3,4,942.34,1.9047457627118642,55,12.23728813559322
12821.0,214,1,92.72,2.4983333333333335,6,11.666666666666666
12822.0,71,2,948.88,2.692608695652174,41,11.956521739130435
12823.0,75,5,1759.5,7.65,1,46.0
12824.0,60,1,397.12,2.5356,25,9.28
12826.0,3,7,1474.72,1.9276923076923078,58,11.626373626373626
12827.0,6,3,430.15000000000003,2.8680000000000003,19,7.88
12828.0,3,6,1018.71,3.09,46,8.821428571428571
12829.0,337,2,293.0,10.368181818181817,9,34.18181818181818
12830.0,38,6,6814.64,1.0863157894736843,13,259.1578947368421
12831.0,262,1,215.05,3.066666666666667,9,15.0
12832.0,32,2,383.03,2.928888888888889,27,7.222222222222222
12833.0,145,1,417.38,5.44125,24,6.5
12834.0,283,1,312.38,4.893888888888889,18,6.111111111111111
12836.0,59,4,2612.86,4.287828571428571,148,6.08
12837.0,173,1,134.1,6.745833333333334,12,2.0
12838.0,34,2,683.13,2.3197560975609757,115,2.9186991869918697
12839.0,3,14,5591.42,1.9202229299363058,95,12.124203821656051
12840.0,144,4,2726.77,2.035486725663717,67,13.371681415929203
12841.0,5,25,4022.35,2.395166666666667,229,6.564285714285714
12842.0,70,2,1118.99,4.3302941176470595,34,16.08823529411765
12843.0,66,8,1702.26,3.513203883495146,69,7.58252427184466
12844.0,29,2,325.96000000000004,2.631153846153846,47,2.4038461538461537
12845.0,267,4,354.09,2.7903703703703706,26,7.555555555555555
12847.0,22,1,871.54,1.3392307692307692,72,9.989010989010989
12849.0,31,2,1050.8899999999999,2.8945098039215686,47,12.215686274509803
12851.0,97,1,135.18,1.9465999999999999,43,2.18
12852.0,295,1,311.55,3.65,17,8.764705882352942
12853.0,135,6,1957.1000000000001,4.250512820512821,66,10.256410256410257
12854.0,79,3,1324.5,2.7746363636363633,95,5.7
12855.0,373,1,38.1,1.55,3,10.0
12856.0,8,6,2179.93,2.543407643312102,155,3.4363057324840764
12857.0,211,2,1106.4,4.142391304347826,37,7.456521739130435
12863.0,52,1,521.2,3.374,5,37.6
12864.0,138,1,147.12,0.6566666666666666,3,72.0
12865.0,26,2,1568.23,3.119157894736842,86,9.736842105263158
12866.0,283,1,559.12,4.4157692307692304,26,6.576923076923077
12867.0,26,7,4036.82,1.3313382899628252,240,7.988847583643123
12868.0,186,6,1607.0600000000002,2.611682242990654,72,8.672897196261681
12871.0,84,2,380.64,2.110909090909091,8,18.181818181818183
12872.0,327,2,599.97,2.4956060606060606,58,4.833333333333333
12873.0,282,1,374.0,4.0375,4,32.0
12875.0,143,2,343.2300000000001,0.17,1,1009.5
12876.0,58,2,2218.02,2.2544705882352942,67,22.83529411764706
12877.0,4,12,1535.77,1.8988961038961039,100,7.64935064935065
12878.0,236,2,854.99,2.0325531914893618,38,11.638297872340425
12879.0,45,3,573.22,1.832,7,37.0
12881.0,276,1,298.0,32.971428571428575,7,3.0
12882.0,9,2,1463.04,6.437692307692307,12,18.923076923076923
12883.0,25,4,703.47,5.926904761904762,39,4.666666666666667
12884.0,88,1,309.05,15.984285714285715,7,6.142857142857143
12885.0,63,3,1175.22,3.5930985915492957,66,9.225352112676056
12886.0,68,2,1378.4,3.7206097560975615,75,9.390243902439025
12888.0,214,2,354.12,5.896,4,15.2
12890.0,24,1,380.46999999999997,1.8129268292682927,78,3.158536585365854
12891.0,186,3,331.0,0.3666666666666667,2,316.6666666666667
12893.0,31,1,188.14,2.2108823529411765,27,2.823529411764706
12895.0,42,2,372.8,3.222727272727273,22,9.545454545454545
12897.0,205,2,216.5,2.7,3,27.5
12901.0,9,28,17654.54,1.4663793103448275,30,198.92241379310346
12902.0,265,1,138.68,5.619,10,6.6
12904.0,18,2,509.58,3.085,59,4.194444444444445
12906.0,12,5,2919.81,2.551904761904762,55,27.761904761904763
12908.0,176,2,750.0,0.625,1,600.0
12909.0,40,5,2178.67,6.7639560439560436,78,14.065934065934066
12910.0,23,8,3075.04,2.0928,48,22.56
12912.0,3,5,1662.3,2.7191666666666667,17,27.916666666666668
12913.0,5,5,2483.63,2.9248000000000003,37,28.38
12915.0,149,2,363.65,6.788636363636363,19,4.2272727272727275
12916.0,139,4,3006.15,4.126635514018692,53,10.457943925233645
12917.0,128,1,594.0,4.95,2,60.0
12919.0,8,6,1335.19,2.6044,34,13.46
12920.0,17,1,164.23,3.8410714285714285,27,4.607142857142857
12921.0,9,37,16587.09,2.3401944444444447,233,13.230555555555556
12922.0,161,1,405.38,1.627857142857143,28,13.214285714285714
12923.0,64,1,176.97,2.936551724137931,28,2.3793103448275863
12924.0,88,4,933.7,3.1883333333333335,22,16.033333333333335
12925.0,5,2,694.05,2.310222222222222,42,12.022222222222222
12928.0,35,5,2062.7000000000003,1.9426190476190477,59,17.523809523809526
